date,units_sold,price,region,year,month,peak
2018-01-01,4.65110762,1.08,Southeast,2018,1,0
2018-01-01,6.15066532,0.85,SouthCentral,2018,1,0
2018-01-01,3.77719346,0.96,Midsouth,2018,1,0
2018-01-01,0.51331877,1.13,Northern_New_England,2018,1,0
2018-01-01,3.6525497,1.31,Northeast,2018,1,0
2018-01-07,6.14873219,0.9,SouthCentral,2018,1,0
2018-01-07,2.10353172,1.17,Plains,2018,1,0
2018-01-07,4.12310483,1.11,Great_Lakes,2018,1,0
2018-01-07,4.23000292,1.43,Northeast,2018,1,0
2018-01-07,6.35876895,1.08,West,2018,1,0
2018-01-07,0.50285114,1.17,Northern_New_England,2018,1,0
2018-01-07,4.54475092,1.14,Southeast,2018,1,0
2018-01-07,3.4376328,1.2,Midsouth,2018,1,0
2018-01-07,36.70315672,1.13,Total_US,2018,1,0
2018-01-14,3.53724304,1.28,Midsouth,2018,1,0
2018-01-14,6.5144417,0.96,SouthCentral,2018,1,0
2018-01-14,0.41937662,1.42,Northern_New_England,2018,1,0
2018-01-14,37.29994522,1.2,Total_US,2018,1,0
2018-01-14,3.43756327,1.31,Great_Lakes,2018,1,0
2018-01-14,2.03382381,1.25,Plains,2018,1,0
2018-01-14,4.07340838,1.49,Northeast,2018,1,0
2018-01-14,4.19899214,1.31,Southeast,2018,1,0
2018-01-14,7.57745614,1.05,West,2018,1,0
2018-01-21,7.05382012,1.04,West,2018,1,0
2018-01-21,4.82458617,1.08,Great_Lakes,2018,1,0
2018-01-21,6.13775261,1.25,Northeast,2018,1,0
2018-01-21,0.57711622,1.33,Northern_New_England,2018,1,0
2018-01-21,2.20859612,1.18,Plains,2018,1,0
2018-01-21,42.93982155,1.08,Total_US,2018,1,0
2018-01-21,7.12844675,0.86,SouthCentral,2018,1,0
2018-01-21,4.95405933,1.14,Southeast,2018,1,0
2018-01-21,4.02254975,1.13,Midsouth,2018,1,0
2018-01-28,7.00726531,1.01,West,2018,1,0
2018-01-28,5.68095763,1.23,Northeast,2018,1,0
2018-01-28,3.64736237,1.19,Midsouth,2018,1,0
2018-01-28,0.441977,1.44,Northern_New_England,2018,1,0
2018-01-28,40.17164084,1.09,Total_US,2018,1,0
2018-01-28,4.19997424,1.27,Southeast,2018,1,0
2018-01-28,7.11084099,0.82,SouthCentral,2018,1,0
2018-01-28,3.85726214,1.18,Great_Lakes,2018,1,0
2018-01-28,2.53393756,0.99,Plains,2018,1,0
2018-02-04,62.50564652,0.87,Total_US,2018,2,1
2018-02-04,7.09476473,0.81,Great_Lakes,2018,2,1
2018-02-04,10.32317459,0.65,SouthCentral,2018,2,1
2018-02-04,0.84726125,1.06,Northern_New_England,2018,2,1
2018-02-04,5.28641287,0.96,Midsouth,2018,2,1
2018-02-04,7.50865027,1.22,Northeast,2018,2,1
2018-02-04,10.56505641,0.83,West,2018,2,1
2018-02-04,3.31649476,0.91,Plains,2018,2,1
2018-02-04,7.51641507,0.95,Southeast,2018,2,1
2018-02-11,43.16780609,0.97,Total_US,2018,2,1
2018-02-11,8.04396541,0.7,SouthCentral,2018,2,1
2018-02-11,7.46349479,0.93,West,2018,2,1
2018-02-11,3.80351206,1.1,Midsouth,2018,2,1
2018-02-11,5.14131045,0.97,Southeast,2018,2,1
2018-02-11,4.10403193,1.05,Great_Lakes,2018,2,1
2018-02-11,5.69413621,1.24,Northeast,2018,2,1
2018-02-11,0.61747589,1.11,Northern_New_England,2018,2,1
2018-02-11,2.19899716,1.06,Plains,2018,2,1
2018-02-18,6.78310602,0.98,West,2018,2,1
2018-02-18,7.057862,0.78,SouthCentral,2018,2,1
2018-02-18,3.13533032,1.25,Midsouth,2018,2,1
2018-02-18,4.08288798,1.23,Southeast,2018,2,1
2018-02-18,1.80703326,1.2,Plains,2018,2,1
2018-02-18,36.70988749,1.08,Total_US,2018,2,1
2018-02-18,3.35172204,1.2,Great_Lakes,2018,2,1
2018-02-18,4.1127259,1.31,Northeast,2018,2,1
2018-02-18,0.39529831,1.35,Northern_New_England,2018,2,1
2018-02-25,7.40845131,0.97,West,2018,2,1
2018-02-25,40.02152876,1.06,Total_US,2018,2,1
2018-02-25,4.52538669,1.3,Northeast,2018,2,1
2018-02-25,2.11587993,1.13,Plains,2018,2,1
2018-02-25,4.30256108,1.23,Southeast,2018,2,1
2018-02-25,7.64847857,0.76,SouthCentral,2018,2,1
2018-02-25,3.92064353,1.19,Great_Lakes,2018,2,1
2018-02-25,0.39930869,1.38,Northern_New_England,2018,2,1
2018-02-25,3.34976624,1.24,Midsouth,2018,2,1
2018-03-04,5.31855452,1.22,Northeast,2018,3,1
2018-03-04,5.05485662,1.12,Southeast,2018,3,1
2018-03-04,7.39971674,0.79,SouthCentral,2018,3,1
2018-03-04,3.55425213,1.2,Midsouth,2018,3,1
2018-03-04,3.65445088,1.27,Great_Lakes,2018,3,1
2018-03-04,2.09235475,1.15,Plains,2018,3,1
2018-03-04,7.37149876,0.96,West,2018,3,1
2018-03-04,40.74121405,1.07,Total_US,2018,3,1
2018-03-04,0.4582004,1.35,Northern_New_England,2018,3,1
2018-03-11,0.76574637,1.08,Northern_New_England,2018,3,1
2018-03-11,5.23919871,1.1,Southeast,2018,3,1
2018-03-11,40.44960312,1.09,Total_US,2018,3,1
2018-03-11,3.95369957,1.22,Great_Lakes,2018,3,1
2018-03-11,2.15211324,1.15,Plains,2018,3,1
2018-03-11,3.87414318,1.15,Midsouth,2018,3,1
2018-03-11,6.9064125,1,West,2018,3,1
2018-03-11,6.62129303,0.89,SouthCentral,2018,3,1
2018-03-11,5.21413733,1.27,Northeast,2018,3,1
2018-03-18,2.34652789,1.06,Plains,2018,3,1
2018-03-18,3.94485017,1.16,Great_Lakes,2018,3,1
2018-03-18,6.57914413,0.86,SouthCentral,2018,3,1
2018-03-18,0.4280289,1.4,Northern_New_England,2018,3,1
2018-03-18,5.27875232,1.07,Southeast,2018,3,1
2018-03-18,7.25494065,0.99,West,2018,3,1
2018-03-18,4.62112631,1.34,Northeast,2018,3,1
2018-03-18,4.55888855,1.03,Midsouth,2018,3,1
2018-03-18,41.38631412,1.05,Total_US,2018,3,1
2018-03-25,7.66706446,0.93,West,2018,3,1
2018-03-25,4.2459472,1.18,Great_Lakes,2018,3,1
2018-03-25,43.40983575,1.03,Total_US,2018,3,1
2018-03-25,0.48312453,1.46,Northern_New_England,2018,3,1
2018-03-25,9.01058832,0.7,SouthCentral,2018,3,1
2018-03-25,2.29860962,1.08,Plains,2018,3,1
2018-03-25,3.91107535,1.14,Midsouth,2018,3,1
2018-03-25,5.13463705,1.35,Northeast,2018,3,1
2018-03-25,4.4549044,1.23,Southeast,2018,3,1
2018-04-01,3.82301419,1.23,Great_Lakes,2018,4,1
2018-04-01,41.10968872,1.1,Total_US,2018,4,1
2018-04-01,4.69611669,1.19,Southeast,2018,4,1
2018-04-01,6.9979632,1.06,West,2018,4,1
2018-04-01,5.16845196,1.3,Northeast,2018,4,1
2018-04-01,2.12269881,1.16,Plains,2018,4,1
2018-04-01,3.6513221,1.2,Midsouth,2018,4,1
2018-04-01,0.48611365,1.41,Northern_New_England,2018,4,1
2018-04-01,8.51527086,0.76,SouthCentral,2018,4,1
2018-04-08,5.13919029,1.26,Northeast,2018,4,1
2018-04-08,42.96406768,1.04,Total_US,2018,4,1
2018-04-08,6.75710177,0.88,SouthCentral,2018,4,1
2018-04-08,3.76562214,1.2,Great_Lakes,2018,4,1
2018-04-08,4.78700761,1.15,Southeast,2018,4,1
2018-04-08,0.70330174,1.09,Northern_New_England,2018,4,1
2018-04-08,2.24679444,1.1,Plains,2018,4,1
2018-04-08,8.4020438,0.94,West,2018,4,1
2018-04-08,3.88536148,1.12,Midsouth,2018,4,1
2018-04-15,5.72665404,1.04,Southeast,2018,4,1
2018-04-15,7.46559869,0.98,West,2018,4,1
2018-04-15,8.6462858,0.75,SouthCentral,2018,4,1
2018-04-15,7.08832471,1.23,Northeast,2018,4,1
2018-04-15,5.09196345,1.12,Great_Lakes,2018,4,1
2018-04-15,2.42183271,1.08,Plains,2018,4,1
2018-04-15,47.09867768,1.03,Total_US,2018,4,1
2018-04-15,0.55828658,1.19,Northern_New_England,2018,4,1
2018-04-15,4.02966949,1.13,Midsouth,2018,4,1
2018-04-22,44.3139793,1.04,Total_US,2018,4,1
2018-04-22,4.62603146,1.09,Great_Lakes,2018,4,1
2018-04-22,4.73696536,1.18,Southeast,2018,4,1
2018-04-22,8.71243441,0.71,SouthCentral,2018,4,1
2018-04-22,0.51774632,1.16,Northern_New_England,2018,4,1
2018-04-22,2.38297949,1.05,Plains,2018,4,1
2018-04-22,7.72681922,1.01,West,2018,4,1
2018-04-22,3.72771868,1.23,Midsouth,2018,4,1
2018-04-22,5.42179315,1.26,Northeast,2018,4,1
2018-04-29,0.57664779,1.05,Northern_New_England,2018,4,1
2018-04-29,6.79465203,0.86,SouthCentral,2018,4,1
2018-04-29,5.99847173,1.06,Southeast,2018,4,1
2018-04-29,2.39088895,1.1,Plains,2018,4,1
2018-04-29,4.29397411,1.12,Midsouth,2018,4,1
2018-04-29,6.67881669,1.1,Northeast,2018,4,1
2018-04-29,3.91783441,1.21,Great_Lakes,2018,4,1
2018-04-29,43.85675899,1.07,Total_US,2018,4,1
2018-04-29,7.4064618,1.05,West,2018,4,1
2018-05-06,7.05959158,0.87,Great_Lakes,2018,5,1
2018-05-06,3.51486313,0.91,Plains,2018,5,1
2018-05-06,6.16857161,0.91,Midsouth,2018,5,1
2018-05-06,0.91798395,0.95,Northern_New_England,2018,5,1
2018-05-06,8.83640622,1.12,Northeast,2018,5,1
2018-05-06,7.81047462,0.91,Southeast,2018,5,1
2018-05-06,63.71614415,0.89,Total_US,2018,5,1
2018-05-06,10.25274873,0.7,SouthCentral,2018,5,1
2018-05-06,9.97925396,0.91,West,2018,5,1
2018-05-13,46.37124584,1,Total_US,2018,5,1
2018-05-13,4.34244131,1.07,Midsouth,2018,5,1
2018-05-13,6.69485489,1.13,Northeast,2018,5,1
2018-05-13,0.56773066,1.03,Northern_New_England,2018,5,1
2018-05-13,4.61901181,1.03,Great_Lakes,2018,5,1
2018-05-13,2.3388225,1.09,Plains,2018,5,1
2018-05-13,4.97382265,1.13,Southeast,2018,5,1
2018-05-13,8.6289452,0.71,SouthCentral,2018,5,1
2018-05-13,7.9845136,0.98,West,2018,5,1
2018-05-20,3.90628589,1.16,Great_Lakes,2018,5,1
2018-05-20,8.84942691,0.69,SouthCentral,2018,5,1
2018-05-20,4.0494139,1.13,Midsouth,2018,5,1
2018-05-20,0.55821211,1.07,Northern_New_England,2018,5,1
2018-05-20,5.60118231,1.25,Northeast,2018,5,1
2018-05-20,44.4587983,1.02,Total_US,2018,5,1
2018-05-20,2.33594849,1.1,Plains,2018,5,1
2018-05-20,5.57136328,1.05,Southeast,2018,5,1
2018-05-20,8.03722862,0.95,West,2018,5,1
2018-05-27,4.20440297,1.16,Midsouth,2018,5,1
2018-05-27,47.10531428,1.03,Total_US,2018,5,1
2018-05-27,4.22331484,1.18,Great_Lakes,2018,5,1
2018-05-27,0.67799067,1.02,Northern_New_England,2018,5,1
2018-05-27,7.15685533,1.14,Northeast,2018,5,1
2018-05-27,7.91031569,1.01,West,2018,5,1
2018-05-27,2.84291162,0.97,Plains,2018,5,1
2018-05-27,9.15765554,0.7,SouthCentral,2018,5,1
2018-05-27,5.1011635,1.14,Southeast,2018,5,1
2018-06-03,44.70503905,1.07,Total_US,2018,6,1
2018-06-03,0.64607908,1.1,Northern_New_England,2018,6,1
2018-06-03,2.39566106,1.09,Plains,2018,6,1
2018-06-03,3.89013758,1.23,Midsouth,2018,6,1
2018-06-03,5.7199879,1.07,Southeast,2018,6,1
2018-06-03,4.22607991,1.19,Great_Lakes,2018,6,1
2018-06-03,7.55780156,1.02,West,2018,6,1
2018-06-03,6.0762762,1.24,Northeast,2018,6,1
2018-06-03,7.72790488,0.81,SouthCentral,2018,6,1
2018-06-10,7.28165842,1.1,Northeast,2018,6,1
2018-06-10,8.19771428,0.92,West,2018,6,1
2018-06-10,4.99369903,1.15,Southeast,2018,6,1
2018-06-10,2.33613126,1.1,Plains,2018,6,1
2018-06-10,7.47601211,0.81,SouthCentral,2018,6,1
2018-06-10,0.79619302,0.91,Northern_New_England,2018,6,1
2018-06-10,4.18073797,1.13,Midsouth,2018,6,1
2018-06-10,45.61337242,1.03,Total_US,2018,6,1
2018-06-10,4.10513603,1.19,Great_Lakes,2018,6,1
2018-06-17,4.04377322,1.19,Midsouth,2018,6,1
2018-06-17,6.56364354,1.2,Northeast,2018,6,1
2018-06-17,5.85733721,1.06,Southeast,2018,6,1
2018-06-17,7.07148465,1.03,West,2018,6,1
2018-06-17,0.91307938,1,Northern_New_England,2018,6,1
2018-06-17,2.38358427,1.13,Plains,2018,6,1
2018-06-17,4.13426724,1.19,Great_Lakes,2018,6,1
2018-06-17,44.00908478,1.09,Total_US,2018,6,1
2018-06-17,7.23525598,0.87,SouthCentral,2018,6,1
2018-06-24,0.6125325,1.15,Northern_New_England,2018,6,1
2018-06-24,7.89282719,0.97,West,2018,6,1
2018-06-24,5.38123051,0.99,Great_Lakes,2018,6,1
2018-06-24,2.28164471,1.1,Plains,2018,6,1
2018-06-24,3.77184121,1.19,Midsouth,2018,6,1
2018-06-24,5.01988869,1.15,Southeast,2018,6,1
2018-06-24,7.59431973,0.8,SouthCentral,2018,6,1
2018-06-24,6.29266915,1.19,Northeast,2018,6,1
2018-06-24,44.74274988,1.04,Total_US,2018,6,1
2018-07-01,4.45937018,1.1,Great_Lakes,2018,7,1
2018-07-01,3.96220301,1.19,Midsouth,2018,7,1
2018-07-01,0.61428601,1.27,Northern_New_England,2018,7,1
2018-07-01,6.19387515,1.22,Northeast,2018,7,1
2018-07-01,45.57273917,1.05,Total_US,2018,7,1
2018-07-01,2.50736836,1.09,Plains,2018,7,1
2018-07-01,7.64557039,0.82,SouthCentral,2018,7,1
2018-07-01,6.21751125,0.97,Southeast,2018,7,1
2018-07-01,7.40668406,1.05,West,2018,7,1
2018-07-08,0.67305167,1.28,Northern_New_England,2018,7,1
2018-07-08,7.68472909,1.04,West,2018,7,1
2018-07-08,4.33778749,1.13,Great_Lakes,2018,7,1
2018-07-08,47.84818979,1.03,Total_US,2018,7,1
2018-07-08,6.55274525,1.22,Northeast,2018,7,1
2018-07-08,9.0503477,0.74,SouthCentral,2018,7,1
2018-07-08,5.153587,1.12,Southeast,2018,7,1
2018-07-08,2.57614181,1.07,Plains,2018,7,1
2018-07-08,4.21732325,1.14,Midsouth,2018,7,1
2018-07-15,5.92173245,1.2,Northeast,2018,7,1
2018-07-15,0.70507263,1.26,Northern_New_England,2018,7,1
2018-07-15,2.24453191,1.11,Plains,2018,7,1
2018-07-15,5.03038208,1.15,Southeast,2018,7,1
2018-07-15,3.80670714,1.14,Midsouth,2018,7,1
2018-07-15,4.19246162,1.12,Great_Lakes,2018,7,1
2018-07-15,7.25526245,1.05,West,2018,7,1
2018-07-15,43.12677322,1.07,Total_US,2018,7,1
2018-07-15,8.02389853,0.79,SouthCentral,2018,7,1
2018-07-22,4.41202834,1.09,Great_Lakes,2018,7,1
2018-07-22,3.57349739,1.19,Midsouth,2018,7,1
2018-07-22,4.87758761,1.17,Southeast,2018,7,1
2018-07-22,2.23864095,1.12,Plains,2018,7,1
2018-07-22,5.61092004,1.19,Northeast,2018,7,1
2018-07-22,0.57208056,1.4,Northern_New_England,2018,7,1
2018-07-22,41.90691684,1.1,Total_US,2018,7,1
2018-07-22,7.1711572,0.88,SouthCentral,2018,7,1
2018-07-22,7.24412753,1.09,West,2018,7,1
2018-07-29,4.56204355,1.2,Southeast,2018,7,1
2018-07-29,6.83004257,0.88,SouthCentral,2018,7,1
2018-07-29,5.96003817,1.16,Northeast,2018,7,1
2018-07-29,2.07815184,1.16,Plains,2018,7,1
2018-07-29,4.08269689,1.13,Great_Lakes,2018,7,1
2018-07-29,40.51278219,1.12,Total_US,2018,7,1
2018-07-29,6.94799127,1.11,West,2018,7,1
2018-07-29,3.55049915,1.21,Midsouth,2018,7,1
2018-07-29,0.71102952,1.27,Northern_New_England,2018,7,1
2018-08-05,2.02044674,1.21,Plains,2018,8,0
2018-08-05,3.57234018,1.26,Midsouth,2018,8,0
2018-08-05,0.55383325,1.39,Northern_New_England,2018,8,0
2018-08-05,4.70296631,1.19,Southeast,2018,8,0
2018-08-05,39.42766654,1.15,Total_US,2018,8,0
2018-08-05,7.0907196,1.1,West,2018,8,0
2018-08-05,5.52199685,1.21,Northeast,2018,8,0
2018-08-05,3.80301766,1.17,Great_Lakes,2018,8,0
2018-08-05,6.45208258,0.95,SouthCentral,2018,8,0
2018-08-12,40.90195001,1.12,Total_US,2018,8,0
2018-08-12,4.79995901,1.16,Southeast,2018,8,0
2018-08-12,5.87518163,1.19,Northeast,2018,8,0
2018-08-12,1.98980862,1.21,Plains,2018,8,0
2018-08-12,6.48403276,0.93,SouthCentral,2018,8,0
2018-08-12,3.90055467,1.22,Great_Lakes,2018,8,0
2018-08-12,7.1916155,1.08,West,2018,8,0
2018-08-12,0.80683237,1.12,Northern_New_England,2018,8,0
2018-08-12,4.10488173,1.08,Midsouth,2018,8,0
2018-08-19,2.11129126,1.17,Plains,2018,8,0
2018-08-19,4.5398211,1.13,Great_Lakes,2018,8,0
2018-08-19,7.33494916,0.84,SouthCentral,2018,8,0
2018-08-19,5.01985895,1.29,Northeast,2018,8,0
2018-08-19,40.73573268,1.13,Total_US,2018,8,0
2018-08-19,3.8610282,1.16,Midsouth,2018,8,0
2018-08-19,7.08183569,1.11,West,2018,8,0
2018-08-19,4.8890352,1.15,Southeast,2018,8,0
2018-08-19,0.455255,1.44,Northern_New_England,2018,8,0
2018-08-26,0.52753671,1.39,Northern_New_England,2018,8,0
2018-08-26,3.34604706,1.39,Great_Lakes,2018,8,0
2018-08-26,6.59501366,0.95,SouthCentral,2018,8,0
2018-08-26,3.65611648,1.24,Midsouth,2018,8,0
2018-08-26,5.92662578,1.23,West,2018,8,0
2018-08-26,2.09010929,1.14,Plains,2018,8,0
2018-08-26,36.86797458,1.22,Total_US,2018,8,0
2018-08-26,5.20173421,1.29,Northeast,2018,8,0
2018-08-26,4.26191574,1.32,Southeast,2018,8,0
2018-09-02,3.46727485,1.41,Great_Lakes,2018,9,0
2018-09-02,4.33370787,1.33,Southeast,2018,9,0
2018-09-02,6.5428409,1.01,SouthCentral,2018,9,0
2018-09-02,0.45225359,1.44,Northern_New_England,2018,9,0
2018-09-02,5.80100894,1.27,West,2018,9,0
2018-09-02,36.16916157,1.29,Total_US,2018,9,0
2018-09-02,3.75740211,1.24,Midsouth,2018,9,0
2018-09-02,4.8487346,1.38,Northeast,2018,9,0
2018-09-02,1.88801467,1.27,Plains,2018,9,0
2018-09-09,6.50152114,1.02,SouthCentral,2018,9,0
2018-09-09,5.35917712,1.37,Northeast,2018,9,0
2018-09-09,37.48425375,1.24,Total_US,2018,9,0
2018-09-09,4.12576221,1.26,Southeast,2018,9,0
2018-09-09,2.06646566,1.12,Plains,2018,9,0
2018-09-09,5.8425532,1.26,West,2018,9,0
2018-09-09,3.71753181,1.33,Great_Lakes,2018,9,0
2018-09-09,3.6996854,1.26,Midsouth,2018,9,0
2018-09-09,0.47101993,1.49,Northern_New_England,2018,9,0
2018-09-16,0.41294746,1.3,Northern_New_England,2018,9,0
2018-09-16,1.84503013,1.22,Plains,2018,9,0
2018-09-16,3.37725826,1.34,Great_Lakes,2018,9,0
2018-09-16,4.368726,1.36,Northeast,2018,9,0
2018-09-16,3.3543217,1.27,Midsouth,2018,9,0
2018-09-16,35.60995539,1.22,Total_US,2018,9,0
2018-09-16,6.14228125,1.02,SouthCentral,2018,9,0
2018-09-16,5.64438896,1.23,West,2018,9,0
2018-09-16,5.43625333,1.04,Southeast,2018,9,0
2018-09-23,3.16272602,1.25,Midsouth,2018,9,0
2018-09-23,34.86628228,1.19,Total_US,2018,9,0
2018-09-23,3.35971969,1.31,Great_Lakes,2018,9,0
2018-09-23,3.89166338,1.2,Southeast,2018,9,0
2018-09-23,5.52052337,1.24,West,2018,9,0
2018-09-23,0.38514512,1.35,Northern_New_England,2018,9,0
2018-09-23,6.49228017,0.94,SouthCentral,2018,9,0
2018-09-23,1.89667705,1.19,Plains,2018,9,0
2018-09-23,4.45513205,1.31,Northeast,2018,9,0
2018-09-30,5.68097841,1.19,West,2018,9,0
2018-09-30,5.36796318,1,Southeast,2018,9,0
2018-09-30,7.46034491,0.78,SouthCentral,2018,9,0
2018-09-30,1.71592533,1.19,Plains,2018,9,0
2018-09-30,3.1731866,1.2,Midsouth,2018,9,0
2018-09-30,3.55168467,1.17,Great_Lakes,2018,9,0
2018-09-30,0.38432188,1.49,Northern_New_England,2018,9,0
2018-09-30,37.58853416,1.1,Total_US,2018,9,0
2018-09-30,4.59366458,1.34,Northeast,2018,9,0
2018-10-07,4.11246232,1.18,Southeast,2018,10,0
2018-10-07,6.34460024,1.08,West,2018,10,0
2018-10-07,0.3570976,1.4,Northern_New_England,2018,10,0
2018-10-07,38.06175966,1.08,Total_US,2018,10,0
2018-10-07,4.01513514,1.06,Great_Lakes,2018,10,0
2018-10-07,4.47176751,1.32,Northeast,2018,10,0
2018-10-07,7.37152713,0.81,SouthCentral,2018,10,0
2018-10-07,2.26419762,1,Plains,2018,10,0
2018-10-07,3.2630654,1.22,Midsouth,2018,10,0
2018-10-14,5.17355511,0.98,Southeast,2018,10,0
2018-10-14,0.3832149,1.41,Northern_New_England,2018,10,0
2018-10-14,3.79706266,1.05,Great_Lakes,2018,10,0
2018-10-14,1.89025194,1.09,Plains,2018,10,0
2018-10-14,6.5889349,0.86,SouthCentral,2018,10,0
2018-10-14,5.71829559,1.15,West,2018,10,0
2018-10-14,36.86956039,1.08,Total_US,2018,10,0
2018-10-14,3.25099261,1.19,Midsouth,2018,10,0
2018-10-14,4.47641664,1.32,Northeast,2018,10,0
2018-10-21,1.83081814,1.08,Plains,2018,10,0
2018-10-21,3.65601659,1.17,Southeast,2018,10,0
2018-10-21,34.00253469,1.13,Total_US,2018,10,0
2018-10-21,0.61576628,1.08,Northern_New_England,2018,10,0
2018-10-21,3.57860508,1.1,Great_Lakes,2018,10,0
2018-10-21,6.28876881,0.86,SouthCentral,2018,10,0
2018-10-21,5.62857828,1.13,West,2018,10,0
2018-10-21,3.17006134,1.17,Midsouth,2018,10,0
2018-10-21,4.52446931,1.29,Northeast,2018,10,0
2018-10-28,6.12104385,1.03,West,2018,10,0
2018-10-28,4.97616262,1.31,Northeast,2018,10,0
2018-10-28,5.85298204,0.83,Southeast,2018,10,0
2018-10-28,39.40222658,1.01,Total_US,2018,10,0
2018-10-28,3.56597913,1.06,Midsouth,2018,10,0
2018-10-28,7.11938464,0.77,SouthCentral,2018,10,0
2018-10-28,3.60286044,1.11,Great_Lakes,2018,10,0
2018-10-28,0.38285391,1.22,Northern_New_England,2018,10,0
2018-10-28,1.90629854,1.1,Plains,2018,10,0
2018-11-04,4.50420172,1.27,Northeast,2018,11,0
2018-11-04,5.30417867,0.95,Southeast,2018,11,0
2018-11-04,3.3820443,1.08,Midsouth,2018,11,0
2018-11-04,0.39691961,1.32,Northern_New_England,2018,11,0
2018-11-04,2.33366389,0.91,Plains,2018,11,0
2018-11-04,38.36328273,1.01,Total_US,2018,11,0
2018-11-04,3.35943659,1.12,Great_Lakes,2018,11,0
2018-11-04,6.69608952,1.01,West,2018,11,0
2018-11-04,6.87867282,0.77,SouthCentral,2018,11,0
2018-11-11,6.44017357,1.02,West,2018,11,0
2018-11-11,39.04228334,1,Total_US,2018,11,0
2018-11-11,2.65133566,0.76,Plains,2018,11,0
2018-11-11,7.17525704,0.72,SouthCentral,2018,11,0
2018-11-11,4.61136931,1.3,Northeast,2018,11,0
2018-11-11,0.45643457,1.31,Northern_New_England,2018,11,0
2018-11-11,4.05024066,1.02,Great_Lakes,2018,11,0
2018-11-11,4.01330621,1.13,Southeast,2018,11,0
2018-11-11,3.3310313,1.1,Midsouth,2018,11,0
2018-11-18,3.06272818,1.15,Great_Lakes,2018,11,0
2018-11-18,3.57182758,1.12,Southeast,2018,11,0
2018-11-18,4.11226579,1.34,Northeast,2018,11,0
2018-11-18,1.53809147,1.12,Plains,2018,11,0
2018-11-18,2.75154423,1.2,Midsouth,2018,11,0
2018-11-18,0.4523238,1.31,Northern_New_England,2018,11,0
2018-11-18,4.73392411,1.18,West,2018,11,0
2018-11-18,5.36018177,0.77,SouthCentral,2018,11,0
2018-11-18,29.87113502,1.14,Total_US,2018,11,0
2018-11-25,3.26010217,1.24,West,2018,11,0
2018-11-25,2.31276862,1.24,Midsouth,2018,11,0
2018-11-25,2.93005004,1.42,Northeast,2018,11,0
2018-11-25,2.35383587,1.27,Great_Lakes,2018,11,0
2018-11-25,0.32817223,1.42,Northern_New_England,2018,11,0
2018-11-25,3.68713018,0.88,SouthCentral,2018,11,0
2018-11-25,21.85549369,1.25,Total_US,2018,11,0
2018-11-25,1.1063722,1.29,Plains,2018,11,0
2018-11-25,2.825853,1.14,Southeast,2018,11,0
2018-12-02,27.65242562,1.22,Total_US,2018,12,0
2018-12-02,3.66057844,1.13,Southeast,2018,12,0
2018-12-02,1.35568198,1.34,Plains,2018,12,0
2018-12-02,0.29585153,1.44,Northern_New_England,2018,12,0
2018-12-02,2.5646688,1.24,Midsouth,2018,12,0
2018-12-02,3.03607724,1.5,Northeast,2018,12,0
2018-12-02,5.61534114,0.85,SouthCentral,2018,12,0
2018-12-02,2.62960472,1.33,Great_Lakes,2018,12,0
2018-12-02,4.59486386,1.2,West,2018,12,0
2019-01-07,37.46323754,1.079318319,Total_US,2019,1,0
2019-01-07,4.50716526,1.082463926,Southeast,2019,1,0
2019-01-07,6.28679107,0.840955676,SouthCentral,2019,1,0
2019-01-07,2.0786342,1.082642399,Plains,2019,1,0
2019-01-07,0.44814426,1.247699577,Northern_New_England,2019,1,0
2019-01-07,4.63869654,1.323335118,Northeast,2019,1,0
2019-01-07,3.53046696,1.130640196,Midsouth,2019,1,0
2019-01-07,6.47496588,1.061509978,West,2019,1,0
2019-01-07,3.81244196,1.10674295,Great_Lakes,2019,1,0
2019-01-13,40.7081897,1.013800442,Total_US,2019,1,0
2019-01-13,3.77168805,1.106019815,Midsouth,2019,1,0
2019-01-13,7.13892173,0.990331332,West,2019,1,0
2019-01-13,5.03362591,1.21335635,Northeast,2019,1,0
2019-01-13,5.28213953,0.984844346,Southeast,2019,1,0
2019-01-13,6.69754595,0.842279464,SouthCentral,2019,1,0
2019-01-13,2.25497004,1.024001668,Plains,2019,1,0
2019-01-13,0.39137619,1.278872274,Northern_New_England,2019,1,0
2019-01-13,3.84331868,1.063456872,Great_Lakes,2019,1,0
2019-01-20,4.66103098,1.035889564,Southeast,2019,1,0
2019-01-20,0.66277895,1.074732678,Northern_New_England,2019,1,0
2019-01-20,5.49479631,1.241988431,Northeast,2019,1,0
2019-01-20,6.61187034,0.866962191,SouthCentral,2019,1,0
2019-01-20,2.27014407,1.018587388,Plains,2019,1,0
2019-01-20,40.08492808,1.04723742,Total_US,2019,1,0
2019-01-20,6.63756453,1.01140236,West,2019,1,0
2019-01-20,3.74915805,1.068367208,Midsouth,2019,1,0
2019-01-20,4.58795769,1.049930908,Great_Lakes,2019,1,0
2019-01-27,6.67484303,1.062718876,West,2019,1,0
2019-01-27,37.29031642,1.08094423,Total_US,2019,1,0
2019-01-27,5.45415519,0.979619736,Southeast,2019,1,0
2019-01-27,3.48234227,1.122107117,Midsouth,2019,1,0
2019-01-27,6.60793531,0.834145589,SouthCentral,2019,1,0
2019-01-27,2.10137747,1.071944853,Plains,2019,1,0
2019-01-27,0.35073733,1.259558081,Northern_New_England,2019,1,0
