Plant,Year,Month,Day,Hour,Cost
Scherer,2007,7,21,13,0.160773387
Scherer,2007,7,21,14,0.084745579
Scherer,2007,7,21,15,0.414871256
Scherer,2007,7,21,16,1.459940858
Scherer,2007,7,21,17,2.036715483
Scherer,2007,7,21,18,2.990429751
Scherer,2007,7,21,19,4.860322663
Scherer,2007,7,21,20,6.190124029
Scherer,2007,7,21,21,6.527158196
Scherer,2007,7,21,22,6.381195852
Scherer,2007,7,21,23,5.72668333
Scherer,2007,7,21,24,4.644743782
Scherer,2007,7,22,1,3.944497686
Scherer,2007,7,22,2,3.937681227
Scherer,2007,7,22,3,3.023984708
Scherer,2007,7,22,4,2.143056355
Scherer,2007,7,22,5,1.649688986
Scherer,2007,7,22,6,1.076431658
Scherer,2007,7,22,7,0.710526698
Scherer,2007,7,22,8,0.646701167
Scherer,2007,7,22,9,0.870106739
Scherer,2007,7,22,10,1.1354101
Scherer,2007,7,22,11,1.201828598
Scherer,2007,7,22,12,0.896028824
Scherer,2007,7,22,13,0.653635161
Scherer,2007,7,22,14,0.844434273
Scherer,2007,7,22,15,2.388450337
Scherer,2007,7,22,16,4.037663754
Scherer,2007,7,22,17,4.256600075
Scherer,2007,7,22,18,4.428736801
Scherer,2007,7,22,19,4.609644283
Scherer,2007,7,22,20,4.329173407
Scherer,2007,7,22,21,3.757604193
Scherer,2007,7,22,22,3.016279265
Scherer,2007,7,22,23,2.364471291
Scherer,2007,7,22,24,1.875832517
Scherer,2007,7,23,1,1.500147204
Scherer,2007,7,23,2,1.143395694
Scherer,2007,7,23,3,0.836638806
Scherer,2007,7,23,4,0.686155155
Scherer,2007,7,23,5,0.601311605
Scherer,2007,7,23,6,0.467781755
Scherer,2007,7,23,7,0.303359183
Scherer,2007,7,23,8,0.211976785
Scherer,2007,7,23,9,0.135048581
Scherer,2007,7,23,10,0.100914982
Scherer,2007,7,23,11,0.084130404
Scherer,2007,7,23,12,0.081508191
Scherer,2007,7,23,13,0.071134992
Scherer,2007,7,23,14,0.128087258
Scherer,2007,7,23,15,2.366164858
Scherer,2007,7,23,16,7.650090159
Scherer,2007,7,23,17,10.55929872
Scherer,2007,7,23,18,12.85054366
Scherer,2007,7,23,19,13.61228722
Scherer,2007,7,23,20,12.9146181
Scherer,2007,7,23,21,10.94528741
Scherer,2007,7,23,22,9.281189154
Scherer,2007,7,23,23,7.611460239
Scherer,2007,7,23,24,5.884480752
Scherer,2007,7,24,1,4.357306687
Scherer,2007,7,24,2,3.294937322
Scherer,2007,7,24,3,2.615488279
Scherer,2007,7,24,4,1.953766937
Scherer,2007,7,24,5,1.479754744
Scherer,2007,7,24,6,1.283285857
Scherer,2007,7,24,7,1.288381764
Scherer,2007,7,24,8,1.192925569
Scherer,2007,7,24,9,1.027976298
Scherer,2007,7,24,10,0.828643502
Scherer,2007,7,24,11,0.703847367
Scherer,2007,7,24,12,0.620244869
Scherer,2007,7,24,13,0.600754056
Scherer,2007,7,24,14,0.576675535
Scherer,2007,7,24,15,1.225202
Scherer,2007,7,24,16,3.751744106
Scherer,2007,7,24,17,5.648914967
Scherer,2007,7,24,18,7.519088476
Scherer,2007,7,24,19,9.663836171
Scherer,2007,7,24,20,13.13975903
Scherer,2007,7,24,21,17.14374128
Scherer,2007,7,24,22,20.79571496
Scherer,2007,7,24,23,24.14262808
Scherer,2007,7,24,24,26.49670325
Scherer,2007,7,25,1,23.8923124
Scherer,2007,7,25,2,16.7806745
Scherer,2007,7,25,3,11.73067296
Scherer,2007,7,25,4,8.301919829
Scherer,2007,7,25,5,6.940799247
Scherer,2007,7,25,6,5.791349698
Scherer,2007,7,25,7,5.286108463
Scherer,2007,7,25,8,4.684260489
Scherer,2007,7,25,9,4.136047383
Scherer,2007,7,25,10,3.427364465
Scherer,2007,7,25,11,3.379850082
Scherer,2007,7,25,12,3.175971318
Scherer,2007,7,25,13,2.962510468
Scherer,2007,7,25,14,2.154817811
Scherer,2007,7,25,15,2.765706232
Scherer,2007,7,25,16,4.204099427
Scherer,2007,7,25,17,5.511550342
Scherer,2007,7,25,18,6.871748804
Scherer,2007,7,25,19,8.294810648
Scherer,2007,7,25,20,10.42554506
Scherer,2007,7,25,21,12.58294488
Scherer,2007,7,25,22,12.56271234
Scherer,2007,7,25,23,10.65196204
Scherer,2007,7,25,24,8.05907085
Scherer,2007,7,26,1,5.709589365
Scherer,2007,7,26,2,4.314238593
Scherer,2007,7,26,3,3.839096165
Scherer,2007,7,26,4,4.006076597
Scherer,2007,7,26,5,4.632942753
Scherer,2007,7,26,6,4.598485937
Scherer,2007,7,26,7,4.350097609
Scherer,2007,7,26,8,3.847523186
Scherer,2007,7,26,9,3.264816716
Scherer,2007,7,26,10,2.754137015
Scherer,2007,7,26,11,2.112568938
Scherer,2007,7,26,12,1.558441505
Scherer,2007,7,26,13,1.015759314
Scherer,2007,7,26,14,0.829449269
Scherer,2007,7,26,15,1.079386732
Scherer,2007,7,26,16,2.045069252
Scherer,2007,7,26,17,3.544556962
Scherer,2007,7,26,18,4.387024388
Scherer,2007,7,26,19,4.711999996
Scherer,2007,7,26,20,4.698778734
Scherer,2007,7,26,21,4.76758077
Scherer,2007,7,26,22,4.986053921
Scherer,2007,7,26,23,4.993608047
Scherer,2007,7,26,24,4.822866867
Scherer,2007,7,27,1,4.627596701
Scherer,2007,7,27,2,4.632022891
Scherer,2007,7,27,3,4.555093442
Scherer,2007,7,27,4,4.74896688
Scherer,2007,7,27,5,4.495147251
Scherer,2007,7,27,6,4.664939233
Scherer,2007,7,27,7,4.5595408
Scherer,2007,7,27,8,4.150895833
Scherer,2007,7,27,9,3.646872053
Scherer,2007,7,27,10,3.269877275
Scherer,2007,7,27,11,3.121782314
Scherer,2007,7,27,12,2.902996924
Scherer,2007,7,27,13,3.162756976
Scherer,2007,7,27,14,4.760817687
Scherer,2007,7,27,15,4.49957749
Scherer,2007,7,27,16,3.582685993
Scherer,2007,7,27,17,3.552673698
Scherer,2007,7,27,18,3.892395196
Scherer,2007,7,27,19,4.05091216
Scherer,2007,7,27,20,4.229707977
Scherer,2007,7,27,21,4.134266498
Scherer,2007,7,27,22,3.629557203
Scherer,2007,7,27,23,3.218742182
Scherer,2007,7,27,24,2.831852929
Scherer,2007,7,28,1,2.32892882
Scherer,2007,7,28,2,1.865377733
Scherer,2007,7,28,3,1.485635375
Scherer,2007,7,28,4,1.188705187
Scherer,2007,7,28,5,1.063920911
Scherer,2007,7,28,6,0.949828961
Scherer,2007,7,28,7,0.874739862
Scherer,2007,7,28,8,0.798548976
Scherer,2007,7,28,9,0.746635699
Scherer,2007,7,28,10,0.760837179
Scherer,2007,7,28,11,0.81832993
Scherer,2007,7,28,12,0.7971019
Scherer,2007,7,28,13,0.784003758
Scherer,2007,7,28,14,0.446824561
Scherer,2007,7,28,15,0.247009652
Scherer,2007,7,28,16,0.267013438
Scherer,2007,7,28,17,0.557846584
Scherer,2007,7,28,18,0.86686186
Scherer,2007,7,28,19,1.192570001
Scherer,2007,7,28,20,1.392601615
Scherer,2007,7,28,21,1.473878801
Scherer,2007,7,28,22,1.486794052
Scherer,2007,7,28,23,1.431672887
Scherer,2007,7,28,24,1.227383463
Scherer,2007,7,29,1,1.018072679
Scherer,2007,7,29,2,0.88571285
Scherer,2007,7,29,3,0.762044804
Scherer,2007,7,29,4,0.638422745
Scherer,2007,7,29,5,0.665193031
Scherer,2007,7,29,6,0.927629307
Scherer,2007,7,29,7,1.421218151
Scherer,2007,7,29,8,1.669990538
Scherer,2007,7,29,9,1.43640107
Scherer,2007,7,29,10,1.222208976
Scherer,2007,7,29,11,1.188845769
Scherer,2007,7,29,12,0.842158865
Scherer,2007,7,29,13,0.643076881
Scherer,2007,7,29,14,0.402535718
Scherer,2007,7,29,15,0.402286219
Scherer,2007,7,29,16,0.802687595
Scherer,2007,7,29,17,1.150024271
Scherer,2007,7,29,18,1.432555261
Scherer,2007,7,29,19,1.688106324
Scherer,2007,7,29,20,1.826030194
Scherer,2007,7,29,21,1.94714729
Scherer,2007,7,29,22,1.820048511
Scherer,2007,7,29,23,1.349171801
Scherer,2007,7,29,24,1.082364658
Scherer,2007,7,30,1,0.925563061
Scherer,2007,7,30,2,0.76338033
Scherer,2007,7,30,3,0.624668622
Scherer,2007,7,30,4,0.506764607
Scherer,2007,7,30,5,0.423550869
Scherer,2007,7,30,6,0.415060313
Scherer,2007,7,30,7,0.444904377
Scherer,2007,7,30,8,0.465090184
Scherer,2007,7,30,9,0.411939829
Scherer,2007,7,30,10,0.371292921
Scherer,2007,7,30,11,0.431694296
Scherer,2007,7,30,12,0.415523292
Scherer,2007,7,30,13,0.393998405
Scherer,2007,7,30,14,0.415483415
Scherer,2007,7,30,15,0.544911665
Scherer,2007,7,30,16,1.467817926
Scherer,2007,7,30,17,2.507916446
Scherer,2007,7,30,18,3.889026773
Scherer,2007,7,30,19,6.504756974
Scherer,2007,7,30,20,9.638469507
Scherer,2007,7,30,21,10.98418489
Scherer,2007,7,30,22,9.113856749
Scherer,2007,7,30,23,6.248993968
Scherer,2007,7,30,24,3.950528319
Scherer,2007,7,31,1,2.49034856
Scherer,2007,7,31,2,1.608958506
Scherer,2007,7,31,3,1.035356273
Scherer,2007,7,31,4,0.710380893
Scherer,2007,7,31,5,0.583488531
Scherer,2007,7,31,6,0.623322225
Scherer,2007,7,31,7,0.821760416
Scherer,2007,7,31,8,1.024127735
Scherer,2007,7,31,9,1.043983531
Scherer,2007,7,31,10,1.027627593
Scherer,2007,7,31,11,1.168581934
Scherer,2007,7,31,12,1.197921327
Scherer,2007,7,31,13,1.350059674
Scherer,2007,7,31,14,1.974858234
Scherer,2007,7,31,15,4.29807957
Scherer,2007,7,31,16,6.440944382
Scherer,2007,7,31,17,6.958725481
Scherer,2007,7,31,18,7.070891789
Scherer,2007,7,31,19,6.821709937
Scherer,2007,7,31,20,6.374342384
Scherer,2007,7,31,21,6.046699004
Scherer,2007,7,31,22,6.046788083
Scherer,2007,7,31,23,5.761109098
Scherer,2007,7,31,24,5.124058233
